#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.97 1654.28  34.90  39.63  14.02    2.50 1.136 -1.356
  3.98 1654.06  34.90  39.83  14.52    2.50 1.141 -1.355
  3.99 1653.84  34.91  40.03  15.04    2.51 1.147 -1.354
  4.00 1653.60  34.91  40.23  15.58    2.51 1.152 -1.353
  4.01 1653.36  34.92  40.44  16.16    2.51 1.158 -1.351
  4.02 1653.10  34.92  40.65  16.76    2.51 1.164 -1.350
  4.03 1652.84  34.93  40.85  17.39    2.51 1.170 -1.349
  4.04 1652.57  34.93  41.06  18.05    2.51 1.175 -1.348
  4.05 1652.29  34.94  41.27  18.75    2.52 1.181 -1.346
  4.06 1652.00  34.95  41.49  19.48    2.52 1.187 -1.345
  4.07 1651.70  34.95  41.70  20.25    2.52 1.193 -1.343
  4.08 1651.39  34.96  41.91  21.07    2.52 1.199 -1.342
  4.09 1651.07  34.96  42.13  21.92    2.52 1.205 -1.340
  4.10 1650.74  34.97  42.35  22.83    2.52 1.211 -1.339
  4.11 1650.40  34.98  42.57  23.78    2.53 1.217 -1.337
  4.12 1650.06  34.99  42.79  24.79    2.53 1.223 -1.335
  4.13 1649.70  34.99  43.01  25.85    2.53 1.229 -1.334
  4.14 1649.33  35.00  43.24  26.98    2.53 1.235 -1.332
  4.15 1648.96  35.01  43.47  28.17    2.54 1.242 -1.330
  4.16 1648.57  35.02  43.69  29.43    2.54 1.248 -1.328
  4.17 1648.18  35.02  43.92  30.77    2.54 1.254 -1.326
  4.18 1647.77  35.03  44.15  32.19    2.54 1.260 -1.324
  4.19 1647.35  35.04  44.39  33.69    2.55 1.267 -1.322
  4.20 1646.93  35.05  44.62  35.29    2.55 1.273 -1.320
  4.21 1646.49  35.06  44.86  36.99    2.55 1.280 -1.318
  4.22 1646.04  35.07  45.10  38.79    2.55 1.286 -1.316
  4.23 1645.59  35.08  45.34  40.71    2.56 1.292 -1.314
  4.24 1645.12  35.09  45.58  42.76    2.56 1.299 -1.311
  4.25 1644.64  35.10  45.82  44.94    2.56 1.306 -1.309
  4.26 1644.15  35.11  46.07  47.27    2.56 1.312 -1.307
  4.27 1643.65  35.12  46.31  49.76    2.57 1.319 -1.304
  4.28 1643.14  35.13  46.56  52.42    2.57 1.325 -1.302
  4.29 1642.62  35.14  46.81  55.26    2.57 1.332 -1.299
  4.30 1642.09  35.15  47.07  58.31    2.58 1.339 -1.297
  4.31 1641.55  35.16  47.32  61.57    2.58 1.346 -1.294
  4.32 1640.99  35.18  47.58  65.08    2.58 1.353 -1.291
  4.33 1640.43  35.19  47.84  68.85    2.59 1.359 -1.289
  4.34 1639.85  35.20  48.10  72.90    2.59 1.366 -1.286
  4.35 1639.27  35.21  48.36  77.26    2.60 1.373 -1.283
  4.36 1638.67  35.23  48.62  81.96    2.60 1.380 -1.280
  4.37 1638.06  35.24  48.89  87.04    2.60 1.387 -1.277
  4.38 1637.44  35.25  49.16  92.53    2.61 1.394 -1.274
  4.39 1636.80  35.27  49.43  98.46    2.61 1.402 -1.271
  4.40 1636.16  35.28  49.70 104.89    2.62 1.409 -1.268
  4.41 1635.50  35.29  49.97 111.86    2.62 1.416 -1.264
  4.42 1634.84  35.31  50.25 119.44    2.62 1.423 -1.261
  4.43 1634.16  35.32  50.53 127.68    2.63 1.430 -1.258
  4.44 1633.47  35.34  50.81 136.67    2.63 1.438 -1.254
  4.45 1632.76  35.35  51.09 146.47    2.64 1.445 -1.251
  4.46 1632.05  35.37  51.37 157.19    2.64 1.452 -1.247
  4.47 1631.32  35.39  51.66 168.92    2.65 1.460 -1.244
  4.48 1630.58  35.40  51.95 181.80    2.65 1.467 -1.240
  4.49 1629.83  35.42  52.24 195.94    2.66 1.475 -1.236
