#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.97 1811.73  32.16  19.81  18.04    1.77 0.616 -2.041
  3.98 1812.28  32.16  19.91  18.70    1.77 0.619 -2.044
  3.99 1812.83  32.15  20.02  19.39    1.77 0.623 -2.046
  4.00 1813.38  32.14  20.12  20.12    1.77 0.626 -2.048
  4.01 1813.92  32.13  20.22  20.88    1.77 0.629 -2.050
  4.02 1814.45  32.12  20.32  21.68    1.76 0.633 -2.052
  4.03 1814.98  32.12  20.43  22.52    1.76 0.636 -2.054
  4.04 1815.50  32.11  20.53  23.41    1.76 0.639 -2.056
  4.05 1816.02  32.10  20.64  24.35    1.76 0.643 -2.058
  4.06 1816.54  32.09  20.74  25.33    1.76 0.646 -2.060
  4.07 1817.05  32.09  20.85  26.37    1.75 0.650 -2.062
  4.08 1817.55  32.08  20.96  27.46    1.75 0.653 -2.064
  4.09 1818.05  32.07  21.07  28.62    1.75 0.657 -2.066
  4.10 1818.54  32.06  21.17  29.84    1.75 0.660 -2.068
  4.11 1819.03  32.06  21.28  31.12    1.75 0.664 -2.070
  4.12 1819.51  32.05  21.40  32.48    1.75 0.668 -2.072
  4.13 1819.99  32.04  21.51  33.92    1.74 0.671 -2.074
  4.14 1820.46  32.04  21.62  35.45    1.74 0.675 -2.076
  4.15 1820.93  32.03  21.73  37.06    1.74 0.679 -2.078
  4.16 1821.39  32.02  21.85  38.78    1.74 0.682 -2.079
  4.17 1821.85  32.02  21.96  40.59    1.74 0.686 -2.081
  4.18 1822.30  32.01  22.08  42.52    1.74 0.690 -2.083
  4.19 1822.74  32.00  22.19  44.57    1.73 0.694 -2.085
  4.20 1823.18  32.00  22.31  46.74    1.73 0.697 -2.086
  4.21 1823.62  31.99  22.43  49.06    1.73 0.701 -2.088
  4.22 1824.05  31.98  22.55  51.53    1.73 0.705 -2.090
  4.23 1824.47  31.98  22.67  54.16    1.73 0.709 -2.091
  4.24 1824.89  31.97  22.79  56.96    1.73 0.713 -2.093
  4.25 1825.30  31.97  22.91  59.95    1.73 0.717 -2.095
  4.26 1825.70  31.96  23.03  63.15    1.72 0.721 -2.096
  4.27 1826.10  31.95  23.16  66.57    1.72 0.725 -2.098
  4.28 1826.49  31.95  23.28  70.23    1.72 0.729 -2.099
  4.29 1826.88  31.94  23.41  74.15    1.72 0.733 -2.101
  4.30 1827.26  31.94  23.53  78.35    1.72 0.737 -2.102
  4.31 1827.64  31.93  23.66  82.87    1.72 0.741 -2.104
  4.32 1828.01  31.93  23.79  87.72    1.72 0.745 -2.105
  4.33 1828.37  31.92  23.92  92.94    1.71 0.749 -2.106
  4.34 1828.73  31.92  24.05  98.56    1.71 0.753 -2.108
  4.35 1829.08  31.91  24.18 104.62    1.71 0.758 -2.109
  4.36 1829.43  31.91  24.31 111.16    1.71 0.762 -2.111
  4.37 1829.77  31.90  24.44 118.23    1.71 0.766 -2.112
  4.38 1830.10  31.90  24.58 125.88    1.71 0.771 -2.113
  4.39 1830.43  31.89  24.71 134.17    1.71 0.775 -2.114
  4.40 1830.75  31.89  24.85 143.16    1.71 0.779 -2.116
  4.41 1831.06  31.88  24.99 152.93    1.71 0.784 -2.117
  4.42 1831.37  31.88  25.12 163.55    1.70 0.788 -2.118
  4.43 1831.67  31.87  25.26 175.13    1.70 0.793 -2.119
  4.44 1831.97  31.87  25.40 187.76    1.70 0.797 -2.120
  4.45 1832.25  31.87  25.54 201.57    1.70 0.802 -2.121
  4.46 1832.54  31.86  25.69 216.68    1.70 0.806 -2.123
  4.47 1832.81  31.86  25.83 233.26    1.70 0.811 -2.124
  4.48 1833.08  31.85  25.97 251.46    1.70 0.815 -2.125
  4.49 1833.34  31.85  26.12 271.50    1.70 0.820 -2.126
