#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.97 1545.59  37.47  50.20  12.01    3.31 1.660 -0.909
  3.98 1544.46  37.50  50.45  12.41    3.32 1.676 -0.903
  3.99 1543.31  37.53  50.71  12.83    3.33 1.693 -0.897
  4.00 1542.12  37.56  50.96  13.27    3.34 1.710 -0.891
  4.01 1540.90  37.59  51.22  13.73    3.35 1.728 -0.884
  4.02 1539.65  37.62  51.48  14.21    3.36 1.746 -0.878
  4.03 1538.37  37.65  51.75  14.71    3.37 1.765 -0.871
  4.04 1537.05  37.69  52.01  15.24    3.38 1.785 -0.864
  4.05 1535.70  37.72  52.28  15.79    3.39 1.805 -0.856
  4.06 1534.32  37.76  52.55  16.37    3.41 1.825 -0.849
  4.07 1532.89  37.79  52.82  16.98    3.42 1.847 -0.841
  4.08 1531.43  37.83  53.09  17.62    3.43 1.869 -0.833
  4.09 1529.93  37.87  53.37  18.29    3.45 1.892 -0.825
  4.10 1528.38  37.91  53.64  19.00    3.46 1.916 -0.817
  4.11 1526.80  37.95  53.92  19.74    3.48 1.941 -0.808
  4.12 1525.16  38.00  54.20  20.52    3.49 1.967 -0.800
  4.13 1523.48  38.04  54.48  21.34    3.51 1.993 -0.790
  4.14 1521.75  38.09  54.77  22.21    3.52 2.021 -0.781
  4.15 1519.98  38.13  55.06  23.12    3.54 2.050 -0.771
  4.16 1518.14  38.18  55.35  24.08    3.56 2.080 -0.761
  4.17 1516.26  38.23  55.64  25.10    3.58 2.112 -0.751
  4.18 1514.31  38.28  55.93  26.16    3.59 2.145 -0.740
  4.19 1512.30  38.33  56.22  27.29    3.61 2.179 -0.729
  4.20 1510.24  38.39  56.52  28.49    3.63 2.215 -0.718
  4.21 1508.10  38.44  56.82  29.75    3.65 2.252 -0.706
  4.22 1505.89  38.50  57.12  31.08    3.68 2.291 -0.694
  4.23 1503.62  38.55  57.43  32.49    3.70 2.332 -0.681
  4.24 1501.26  38.61  57.73  33.98    3.72 2.375 -0.668
  4.25 1498.83  38.67  58.04  35.56    3.74 2.420 -0.654
  4.26 1496.31  38.74  58.35  37.24    3.77 2.468 -0.640
  4.27 1493.70  38.80  58.67  39.01    3.80 2.517 -0.625
  4.28 1491.00  38.87  58.98  40.90    3.82 2.570 -0.610
  4.29 1488.20  38.94  59.30  42.90    3.85 2.625 -0.594
  4.30 1485.29  39.01  59.62  45.03    3.88 2.683 -0.577
  4.31 1482.28  39.08  59.94  47.29    3.91 2.744 -0.560
  4.32 1479.15  39.16  60.27  49.69    3.94 2.808 -0.542
  4.33 1475.89  39.24  60.59  52.25    3.98 2.876 -0.523
  4.34 1472.51  39.32  60.92  54.98    4.01 2.948 -0.503
  4.35 1468.98  39.40  61.25  57.88    4.05 3.024 -0.482
  4.36 1465.31  39.48  61.59  60.97    4.08 3.104 -0.461
  4.37 1461.49  39.56  61.92  64.27    4.12 3.190 -0.438
  4.38 1457.50  39.64  62.26  67.79    4.16 3.281 -0.414
  4.39 1453.33  39.73  62.61  71.55    4.20 3.377 -0.389
  4.40 1448.98  39.82  62.95  75.57    4.25 3.479 -0.363
  4.41 1444.43  39.91  63.30  79.86    4.29 3.587 -0.335
  4.42 1439.67  39.99  63.65  84.45    4.34 3.703 -0.306
  4.43 1434.68  40.08  64.00  89.37    4.39 3.826 -0.276
  4.44 1429.45  40.20  64.35  94.63    4.45 3.955 -0.243
  4.45 1423.96  40.29  64.71 100.27    4.50 4.094 -0.209
  4.46 1418.20  40.33  65.07 106.29    4.55 4.249 -0.173
  4.47 1412.14  40.29  65.43 112.74    4.58 4.422 -0.134
  4.48 1405.76  40.20  65.80 119.64    4.60 4.613 -0.093
  4.49 1399.04  40.09  66.17 127.03    4.62 4.819 -0.050
