#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.97 1572.12  36.80  50.20  12.65    3.08 1.364 -1.047
  3.98 1571.51  36.82  50.45  13.08    3.09 1.370 -1.043
  3.99 1570.89  36.83  50.71  13.54    3.09 1.377 -1.040
  4.00 1570.26  36.85  50.96  14.02    3.10 1.383 -1.037
  4.01 1569.61  36.86  51.22  14.52    3.10 1.390 -1.034
  4.02 1568.96  36.88  51.48  15.05    3.11 1.396 -1.030
  4.03 1568.30  36.90  51.75  15.61    3.11 1.402 -1.027
  4.04 1567.62  36.91  52.01  16.19    3.12 1.409 -1.024
  4.05 1566.94  36.93  52.28  16.80    3.12 1.416 -1.020
  4.06 1566.24  36.95  52.55  17.44    3.13 1.422 -1.016
  4.07 1565.53  36.97  52.82  18.12    3.14 1.429 -1.013
  4.08 1564.81  36.99  53.09  18.83    3.14 1.435 -1.009
  4.09 1564.08  37.00  53.37  19.58    3.15 1.442 -1.005
  4.10 1563.33  37.02  53.64  20.37    3.15 1.449 -1.002
  4.11 1562.58  37.04  53.92  21.20    3.16 1.456 -0.998
  4.12 1561.81  37.06  54.20  22.08    3.17 1.463 -0.994
  4.13 1561.03  37.08  54.48  23.01    3.17 1.469 -0.990
  4.14 1560.24  37.10  54.77  23.99    3.18 1.476 -0.986
  4.15 1559.44  37.12  55.06  25.02    3.19 1.483 -0.981
  4.16 1558.63  37.14  55.35  26.12    3.19 1.490 -0.977
  4.17 1557.80  37.16  55.64  27.28    3.20 1.497 -0.973
  4.18 1556.96  37.18  55.93  28.51    3.21 1.504 -0.969
  4.19 1556.11  37.21  56.22  29.82    3.22 1.511 -0.964
  4.20 1555.24  37.23  56.52  31.20    3.22 1.518 -0.960
  4.21 1554.37  37.25  56.82  32.67    3.23 1.525 -0.955
  4.22 1553.48  37.27  57.12  34.23    3.24 1.533 -0.950
  4.23 1552.58  37.29  57.43  35.89    3.25 1.540 -0.946
  4.24 1551.66  37.32  57.73  37.66    3.25 1.547 -0.941
  4.25 1550.74  37.34  58.04  39.54    3.26 1.554 -0.936
  4.26 1549.80  37.37  58.35  41.55    3.27 1.562 -0.931
  4.27 1548.85  37.39  58.67  43.69    3.28 1.569 -0.926
  4.28 1547.88  37.41  58.98  45.98    3.29 1.576 -0.921
  4.29 1546.90  37.44  59.30  48.43    3.29 1.584 -0.916
  4.30 1545.91  37.46  59.62  51.05    3.30 1.591 -0.911
  4.31 1544.90  37.49  59.94  53.85    3.31 1.599 -0.905
  4.32 1543.88  37.51  60.27  56.86    3.32 1.607 -0.900
  4.33 1542.85  37.54  60.59  60.08    3.33 1.614 -0.894
  4.34 1541.81  37.57  60.92  63.55    3.34 1.622 -0.889
  4.35 1540.75  37.59  61.25  67.28    3.35 1.629 -0.883
  4.36 1539.67  37.62  61.59  71.30    3.36 1.637 -0.878
  4.37 1538.58  37.65  61.92  75.63    3.37 1.645 -0.872
  4.38 1537.48  37.68  62.26  80.31    3.38 1.653 -0.866
  4.39 1536.37  37.70  62.61  85.36    3.39 1.660 -0.860
  4.40 1535.24  37.73  62.95  90.83    3.40 1.668 -0.854
  4.41 1534.09  37.76  63.30  96.76    3.41 1.676 -0.848
  4.42 1532.94  37.79  63.65 103.20    3.42 1.684 -0.842
  4.43 1531.76  37.82  64.00 110.20    3.43 1.692 -0.835
  4.44 1530.58  37.85  64.35 117.81    3.44 1.700 -0.829
  4.45 1529.37  37.88  64.71 126.11    3.45 1.708 -0.822
  4.46 1528.16  37.92  65.07 135.18    3.46 1.716 -0.816
  4.47 1526.92  37.95  65.43 145.09    3.47 1.724 -0.809
  4.48 1525.68  37.98  65.80 155.96    3.49 1.732 -0.802
  4.49 1524.42  38.02  66.17 167.89    3.50 1.741 -0.796
