#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.96 1885.35  31.13  10.51  20.22    1.53 0.338 -2.365
  3.97 1886.28  31.11  10.57  20.96    1.53 0.340 -2.368
  3.98 1887.20  31.10  10.62  21.73    1.53 0.341 -2.371
  3.99 1888.13  31.09  10.68  22.54    1.53 0.343 -2.374
  4.00 1889.04  31.08  10.73  23.40    1.52 0.345 -2.377
  4.01 1889.96  31.07  10.78  24.30    1.52 0.347 -2.381
  4.02 1890.87  31.05  10.84  25.24    1.52 0.349 -2.384
  4.03 1891.78  31.04  10.89  26.24    1.51 0.351 -2.387
  4.04 1892.69  31.03  10.95  27.28    1.51 0.353 -2.390
  4.05 1893.59  31.02  11.01  28.38    1.51 0.355 -2.393
  4.06 1894.49  31.00  11.06  29.55    1.51 0.357 -2.396
  4.07 1895.39  30.99  11.12  30.77    1.50 0.359 -2.399
  4.08 1896.29  30.98  11.18  32.06    1.50 0.361 -2.402
  4.09 1897.18  30.97  11.24  33.42    1.50 0.363 -2.405
  4.10 1898.06  30.96  11.29  34.86    1.50 0.365 -2.408
  4.11 1898.95  30.95  11.35  36.39    1.49 0.367 -2.411
  4.12 1899.83  30.93  11.41  37.99    1.49 0.369 -2.414
  4.13 1900.71  30.92  11.47  39.70    1.49 0.371 -2.417
  4.14 1901.59  30.91  11.53  41.50    1.49 0.373 -2.420
  4.15 1902.46  30.90  11.59  43.41    1.48 0.375 -2.423
  4.16 1903.33  30.89  11.65  45.44    1.48 0.377 -2.426
  4.17 1904.19  30.88  11.71  47.59    1.48 0.379 -2.429
  4.18 1905.05  30.87  11.77  49.87    1.48 0.381 -2.432
  4.19 1905.91  30.85  11.84  52.30    1.47 0.384 -2.435
  4.20 1906.77  30.84  11.90  54.88    1.47 0.386 -2.438
  4.21 1907.62  30.83  11.96  57.63    1.47 0.388 -2.441
  4.22 1908.47  30.82  12.03  60.56    1.47 0.390 -2.444
  4.23 1909.32  30.81  12.09  63.68    1.46 0.392 -2.447
  4.24 1910.16  30.80  12.15  67.01    1.46 0.395 -2.450
  4.25 1911.00  30.79  12.22  70.57    1.46 0.397 -2.452
  4.26 1911.83  30.78  12.28  74.37    1.46 0.399 -2.455
  4.27 1912.66  30.77  12.35  78.43    1.46 0.401 -2.458
  4.28 1913.49  30.76  12.42  82.79    1.45 0.404 -2.461
  4.29 1914.32  30.74  12.48  87.46    1.45 0.406 -2.464
  4.30 1915.14  30.73  12.55  92.47    1.45 0.408 -2.466
  4.31 1915.96  30.72  12.62  97.84    1.45 0.411 -2.469
  4.32 1916.77  30.71  12.69 103.63    1.44 0.413 -2.472
  4.33 1917.58  30.70  12.76 109.85    1.44 0.415 -2.475
  4.34 1918.39  30.69  12.83 116.56    1.44 0.418 -2.477
  4.35 1919.19  30.68  12.90 123.79    1.44 0.420 -2.480
  4.36 1919.99  30.67  12.97 131.60    1.44 0.423 -2.483
  4.37 1920.79  30.66  13.04 140.05    1.43 0.425 -2.485
  4.38 1921.58  30.65  13.11 149.19    1.43 0.428 -2.488
  4.39 1922.37  30.64  13.18 159.10    1.43 0.430 -2.491
  4.40 1923.16  30.63  13.25 169.86    1.43 0.433 -2.493
  4.41 1923.94  30.62  13.33 181.55    1.42 0.435 -2.496
  4.42 1924.72  30.61  13.40 194.27    1.42 0.438 -2.498
  4.43 1925.49  30.60  13.47 208.14    1.42 0.440 -2.501
  4.44 1926.26  30.59  13.55 223.28    1.42 0.443 -2.503
  4.45 1927.03  30.58  13.62 239.84    1.42 0.445 -2.506
  4.46 1927.79  30.57  13.70 257.97    1.41 0.448 -2.509
  4.47 1928.55  30.56  13.78 277.87    1.41 0.451 -2.511
  4.48 1929.30  30.55  13.85 299.74    1.41 0.453 -2.514
  4.49 1930.05  30.54  13.93 323.81    1.41 0.456 -2.516
