#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.96 1846.31  31.67  10.51  19.16    1.65 0.937 -2.226
  3.97 1846.38  31.66  10.57  19.84    1.65 0.960 -2.226
  3.98 1846.42  31.66  10.62  20.55    1.65 0.985 -2.226
  3.99 1846.42  31.66  10.68  21.30    1.65 1.010 -2.226
  4.00 1846.39  31.66  10.73  22.08    1.65 1.036 -2.226
  4.01 1846.32  31.66  10.78  22.89    1.65 1.064 -2.226
  4.02 1846.21  31.67  10.84  23.75    1.65 1.092 -2.226
  4.03 1846.06  31.67  10.89  24.65    1.66 1.122 -2.225
  4.04 1845.86  31.67  10.95  25.60    1.66 1.154 -2.224
  4.05 1845.62  31.67  11.01  26.59    1.66 1.187 -2.223
  4.06 1845.32  31.68  11.06  27.63    1.66 1.222 -2.222
  4.07 1844.98  31.68  11.12  28.73    1.66 1.258 -2.221
  4.08 1844.59  31.69  11.18  29.88    1.66 1.296 -2.220
  4.09 1844.14  31.70  11.24  31.10    1.66 1.336 -2.218
  4.10 1843.63  31.70  11.29  32.38    1.66 1.377 -2.216
  4.11 1843.06  31.71  11.35  33.72    1.67 1.421 -2.214
  4.12 1842.42  31.72  11.41  35.14    1.67 1.468 -2.212
  4.13 1841.72  31.73  11.47  36.64    1.67 1.516 -2.209
  4.14 1840.94  31.74  11.53  38.22    1.67 1.567 -2.206
  4.15 1840.09  31.75  11.59  39.89    1.68 1.621 -2.203
  4.16 1839.16  31.77  11.65  41.65    1.68 1.678 -2.200
  4.17 1838.15  31.78  11.71  43.51    1.68 1.738 -2.196
  4.18 1837.05  31.80  11.77  45.47    1.69 1.800 -2.192
  4.19 1835.85  31.81  11.84  47.55    1.69 1.867 -2.188
  4.20 1834.56  31.83  11.90  49.75    1.69 1.937 -2.183
  4.21 1833.16  31.85  11.96  52.08    1.70 2.011 -2.178
  4.22 1831.65  31.87  12.03  54.55    1.70 2.089 -2.172
  4.23 1830.03  31.90  12.09  57.17    1.71 2.171 -2.166
  4.24 1828.28  31.92  12.15  59.94    1.71 2.259 -2.160
  4.25 1826.41  31.95  12.22  62.89    1.72 2.351 -2.153
  4.26 1824.39  31.98  12.28  66.02    1.73 2.449 -2.145
  4.27 1822.23  32.01  12.35  69.34    1.74 2.552 -2.137
  4.28 1819.91  32.04  12.42  72.86    1.74 2.661 -2.129
  4.29 1817.42  32.08  12.48  76.62    1.75 2.777 -2.119
  4.30 1814.76  32.12  12.55  80.61    1.76 2.900 -2.109
  4.31 1811.92  32.16  12.62  84.86    1.77 3.031 -2.099
  4.32 1808.87  32.21  12.69  89.38    1.78 3.169 -2.087
  4.33 1805.61  32.25  12.76  94.20    1.79 3.316 -2.075
  4.34 1802.13  32.31  12.83  99.34    1.81 3.472 -2.061
  4.35 1798.41  32.36  12.90 104.82    1.82 3.638 -2.047
  4.36 1794.43  32.42  12.97 110.67    1.84 3.813 -2.032
  4.37 1790.18  32.49  13.04 116.91    1.85 4.000 -2.015
  4.38 1785.63  32.55  13.11 123.58    1.87 4.199 -1.998
  4.39 1780.78  32.63  13.18 130.70    1.89 4.410 -1.979
  4.40 1775.59  32.70  13.25 138.31    1.91 4.634 -1.958
  4.41 1770.06  32.79  13.33 146.44    1.93 4.872 -1.936
  4.42 1764.14  32.89  13.40 155.15    1.95 5.125 -1.913
  4.43 1757.81  33.01  13.47 164.46    1.98 5.391 -1.888
  4.44 1751.06  33.13  13.55 174.43    2.01 5.673 -1.860
  4.45 1743.84  33.27  13.62 185.09    2.05 5.973 -1.831
  4.46 1736.13  33.40  13.70 196.49    2.08 6.292 -1.799
  4.47 1727.89  33.54  13.78 208.68    2.12 6.633 -1.765
  4.48 1719.09  33.68  13.85 221.71    2.16 6.994 -1.728
  4.49 1709.68  33.85  13.93 235.66    2.20 7.374 -1.688
